Ticker,BRK-B,BRK-B,BRK-B,BRK-B,BRK-B,LULU,LULU,LULU,LULU,LULU,PYPL,PYPL,PYPL,PYPL,PYPL,NKE,NKE,NKE,NKE,NKE,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA,ADBE,ADBE,ADBE,ADBE,ADBE,UNH,UNH,UNH,UNH,UNH,NVO,NVO,NVO,NVO,NVO
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,219.9499969482422,221.47999572753906,215.05999755859375,218.32000732421875,6041400.0,372.3900146484375,376.3999938964844,345.9700012207031,361.4100036621094,3111700.0,200.98500061035156,201.83999633789062,182.85000610351562,191.83999633789062,17034100.0,105.65074568335189,106.38962835414209,103.07868873413086,105.12698364257812,5157600.0,372.80780293968644,378.19344679621554,368.02053273910735,370.8744812011719,502695.0,504.6499938964844,511.3500061035156,471.7099914550781,491.94000244140625,3900300.0,291.4192637346554,292.66234031976916,282.3492390037968,287.29400634765625,2901000.0,30.29102038668879,30.397794890503075,29.794294217038654,30.226028442382812,2452400.0
2020-09-07,,,,,,,,,,,,,,,,,,,,,373.40621463252523,377.5029868042166,372.6236762776138,376.3522033691406,287600.0,,,,,,,,,,,,,,,
2020-09-08,217.27999877929688,219.19000244140625,215.33999633789062,217.8000030517578,7001200.0,351.010009765625,365.0,348.5,349.79998779296875,3512500.0,184.6999969482422,191.75,184.6999969482422,185.9499969482422,9282400.0,104.08879973023352,106.4737935360369,103.38732970457569,105.42626953125,5300100.0,375.70775205812805,376.5823305430651,367.79035702623855,372.3014221191406,361780.0,471.8900146484375,481.4800109863281,461.17999267578125,462.1300048828125,4533100.0,286.40084260529966,286.7967859713453,279.7709690530529,282.920166015625,2594500.0,30.174962823913862,30.407077922559353,29.928921386036894,30.096044540405273,2640400.0
2020-09-09,218.9499969482422,221.6199951171875,218.52000427246094,219.6300048828125,5417000.0,334.8299865722656,334.9200134277344,315.25,323.92999267578125,8543100.0,191.0,195.75,187.3000030517578,194.60000610351562,8542000.0,105.70686886234978,108.69045742862136,105.52916794857894,107.46522521972656,5997900.0,371.42686396974653,376.62839935436443,367.0999071179487,371.9792175292969,483955.0,473.9100036621094,483.489990234375,462.4800109863281,479.4599914550781,3312100.0,285.1577068022769,290.35111187046766,283.99750013252384,287.3124084472656,2195600.0,30.829530411252794,31.14056380661411,30.78310455611608,30.94094467163086,1562000.0
2020-09-10,220.5399932861328,220.67999267578125,217.14999389648438,217.8000030517578,3837300.0,326.8999938964844,336.2799987792969,317.6700134277344,320.0,3416600.0,196.08999633789062,198.22000122070312,187.83999633789062,190.08999633789062,6580700.0,108.40050379475576,110.57973907520255,106.62344495174885,107.3623275756836,5032800.0,368.25070014576136,374.9252440859033,366.31737835093634,372.25543212890625,431048.0,491.1499938964844,501.8500061035156,473.5,476.260009765625,4248100.0,287.9661409333761,289.5407248333825,279.6695987057979,280.47991943359375,2421200.0,30.97808281984578,31.06628414946895,30.453500426835028,30.555631637573242,1305400.0
2020-09-11,218.0,219.27000427246094,216.9199981689453,217.92999267578125,3437100.0,323.0,323.0,308.6300048828125,313.3900146484375,3090400.0,191.46200561523438,192.10000610351562,180.92999267578125,184.0,8110400.0,109.20486972499116,111.53374851356118,108.88686622829685,110.36463165283203,8565200.0,373.22205098584624,385.0521094597971,373.0839626027084,383.5330810546875,510733.0,487.0799865722656,489.4100036621094,464.4800109863281,471.3500061035156,4414200.0,282.07022499882453,283.3554156997236,274.87677446786296,278.7508850097656,3085900.0,30.996652293495593,31.10342680959028,30.578847901131716,30.848098754882812,1611800.0
2020-09-14,219.0,221.32000732421875,218.3000030517578,219.94000244140625,4068800.0,315.989990234375,317.75,311.1300048828125,313.82000732421875,1775600.0,186.0,188.60000610351562,184.3800048828125,186.9600067138672,7053100.0,110.83226278966178,112.1697325754216,110.52361426931982,111.5617904663086,4990300.0,386.6632149064917,388.3203317322577,382.65848313304355,386.89337158203125,453320.0,484.989990234375,490.44000244140625,476.8699951171875,485.9100036621094,4463800.0,280.1655764751329,287.66413641704,280.1655764751329,285.306396484375,1795500.0,30.880591671066405,31.103423727804827,30.787747046806036,30.945587158203125,1308600.0
2020-09-15,220.0800018310547,221.57000732421875,218.4499969482422,218.94000244140625,3855800.0,318.3299865722656,319.0,312.67999267578125,315.489990234375,1836700.0,190.0500030517578,190.4499969482422,184.17999267578125,186.02000427246094,7763400.0,111.95462091906363,112.6841557897892,111.46827147430251,111.55244445800781,5934200.0,388.2282730489969,392.09488815673683,385.7425698334316,390.345703125,317548.0,493.739990234375,499.69000244140625,491.489990234375,497.6700134277344,5682400.0,286.6748796399792,287.97858112696986,282.976445310978,284.0675048828125,1468300.0,31.63729209350092,31.841550994096156,31.47016892096209,31.530517578125,1098600.0
2020-09-16,220.27999877929688,222.25999450683594,219.19000244140625,219.58999633789062,5658400.0,316.32000732421875,317.42999267578125,309.5799865722656,309.989990234375,1689900.0,187.09500122070312,189.33999633789062,180.6699981689453,180.91000366210938,8170100.0,110.65455424472921,111.94526363796996,110.51426595043955,110.91643524169922,7023700.0,389.1028494377319,393.9361393680481,388.7346043954336,392.3250427246094,443331.0,505.5,505.5,475.5,476.0,8462600.0,285.7686872282279,288.70893477997464,283.1150659852914,283.4109191894531,3438200.0,31.55372509575228,31.85083212002382,31.539798757395037,31.549081802368164,2159800.0
2020-09-17,218.4600067138672,218.67999267578125,216.5,218.0500030517578,6940800.0,304.1499938964844,308.8399963378906,301.54998779296875,303.1099853515625,2258100.0,176.6300048828125,178.74000549316406,173.7899932861328,175.7899932861328,11840100.0,109.74734081646301,110.87905228196021,108.30699504091343,108.83075714111328,7376400.0,386.6632385253906,391.08223572756117,385.2822983877999,386.6632385253906,390956.0,464.44000244140625,475.1700134277344,460.5,474.29998779296875,4560800.0,281.54320791787933,284.2060841527765,279.3333806893348,281.9870300292969,2394100.0,31.75335256996109,32.380062753607184,31.64193829197415,32.29650115966797,2460600.0
2020-09-18,219.0800018310547,221.00999450683594,217.8300018310547,218.2100067138672,11862200.0,304.7300109863281,304.79998779296875,290.57000732421875,294.760009765625,3042800.0,176.6999969482422,178.25,171.6300048828125,176.07000732421875,13557200.0,107.96092600922329,110.2804569648905,107.08174786006929,107.24075317382812,12876600.0,386.6632219940112,388.7346321118363,381.0013732910156,381.0013732910156,1548938.0,477.3999938964844,478.3399963378906,452.5199890136719,467.54998779296875,7182300.0,282.0147996383815,286.9891970368333,280.86826610599604,284.7978515625,3795400.0,32.11544798074259,32.26400151511156,31.920472130969987,32.236148834228516,1756400.0
2020-09-21,214.0,215.4499969482422,208.72999572753906,213.02000427246094,8341400.0,289.6499938964844,295.67999267578125,287.2099914550781,295.55999755859375,2257300.0,174.83999633789062,183.4499969482422,174.0800018310547,183.2100067138672,13765600.0,105.64138157290398,106.67955776761463,104.50967746985549,106.03421020507812,8486400.0,378.4696312654603,380.21881632683926,362.4046845675273,364.15386962890625,711246.0,460.30999755859375,475.8599853515625,456.7300109863281,475.6400146484375,3913700.0,277.8170423546875,277.87251659241275,269.67124591931315,276.633544921875,4124700.0,31.94367537011347,32.05509315579423,31.535154114668895,32.02723693847656,2122800.0
2020-09-22,212.5399932861328,214.75,211.6999969482422,214.16000366210938,5289400.0,297.6199951171875,314.1499938964844,296.7699890136719,313.6000061035156,4030400.0,186.7899932861328,188.05999755859375,182.18499755859375,187.77999877929688,8939300.0,105.78167185629906,109.6163729973432,105.54784852897049,109.30773162841797,13007200.0,364.84436829864393,367.2380034579398,359.68888099591265,360.0110778808594,501677.0,479.30999755859375,487.20001220703125,469.55999755859375,486.7799987792969,2629100.0,275.94011239690445,277.95575178525223,270.8362845708698,272.07525634765625,3163600.0,31.809053413023488,32.120090355092344,31.6697864708004,32.05973815917969,1502400.0
2020-09-23,213.94000244140625,214.8800048828125,209.3800048828125,209.61000061035156,4421200.0,325.3399963378906,331.8500061035156,313.7900085449219,316.7699890136719,4646000.0,188.38999938964844,188.47000122070312,181.10000610351562,181.61000061035156,6782400.0,121.79390238346235,121.9435527460892,117.15484817786093,118.88513946533203,37822700.0,364.66023617359986,370.3681047732209,363.83167777473676,368.3427429199219,439307.0,486.8800048828125,488.0,468.2300109863281,470.3900146484375,2671300.0,272.7594787923004,273.77655367861655,269.8284577403905,270.1151123046875,3709900.0,32.333628789345305,32.57967018795495,32.17578870572351,32.21757125854492,1735400.0
2020-09-24,209.13999938964844,210.22999572753906,206.5800018310547,208.72000122070312,3962000.0,312.8900146484375,320.9200134277344,303.2099914550781,315.5799865722656,2451300.0,180.1699981689453,184.89999389648438,179.60000610351562,182.19000244140625,7374500.0,118.25850463970629,119.28732599484508,115.32168381386445,116.6778564453125,13485800.0,363.5094375333377,373.31410571416984,361.8062726157059,369.90777587890625,431987.0,466.92999267578125,471.42999267578125,460.2699890136719,467.6700134277344,2838800.0,270.16131917226426,272.6947370512224,267.80357913918505,270.59588623046875,2869100.0,31.809052624618253,31.911183838127794,31.58622410586603,31.692995071411133,2136600.0
2020-09-25,207.0,211.11000061035156,206.82000732421875,210.4499969482422,3562400.0,315.6099853515625,316.5,308.5899963378906,315.3500061035156,1788000.0,182.39999389648438,187.9199981689453,180.1300048828125,187.25,7606500.0,115.64903353256686,116.67785487384907,114.35832403804181,116.1915054321289,9182800.0,368.8951583561761,369.17133514934017,361.3460075962993,368.4348449707031,462863.0,469.2300109863281,481.5799865722656,466.010009765625,479.7799987792969,2541100.0,269.29221602510813,280.4059996408649,269.2644788997694,279.6940612792969,2455800.0,31.595507934844992,32.10152072110349,31.572298548705575,32.05973815917969,1265600.0
2020-09-28,213.22000122070312,215.47000122070312,212.02000427246094,213.5399932861328,5042800.0,317.8800048828125,319.2900085449219,310.6000061035156,318.7300109863281,1448500.0,191.0,192.47000122070312,188.08999633789062,192.02000427246094,7590600.0,117.06131538275568,118.02466636085754,115.87348887008353,116.27566528320312,7525000.0,371.9331879306172,374.8792046176915,369.17130782222154,373.682373046875,387984.0,487.9700012207031,489.3900146484375,481.17999267578125,488.510009765625,2844800.0,283.2907228475134,286.6378000511528,279.9990916622955,280.36895751953125,2575700.0,31.906542819661134,32.20828961258639,31.892612938721005,32.110801696777344,1447800.0
2020-09-29,213.58999633789062,213.58999633789062,210.24000549316406,210.44000244140625,4036900.0,318.739990234375,325.239990234375,315.9700012207031,323.6700134277344,1342200.0,192.63999938964844,195.77999877929688,191.11000061035156,194.5,6732600.0,116.29436721802998,118.87577876223735,115.93895832762963,118.17430877685547,7796400.0,372.7157174963559,377.4109191894531,370.9204842299287,377.4109191894531,335336.0,489.94000244140625,493.45001220703125,484.1700134277344,489.3299865722656,2030400.0,280.7758410431623,282.4678619744547,278.0112427810888,281.2196350097656,1797800.0,32.315063021042384,32.70965796455871,32.26399741804431,32.598243713378906,2550000.0
2020-09-30,211.11000061035156,213.6999969482422,210.75,212.94000244140625,5821800.0,328.79998779296875,334.3399963378906,326.80999755859375,329.3699951171875,2001800.0,194.05999755859375,198.72000122070312,193.31100463867188,197.02999877929688,7939600.0,117.94050246537203,119.04414902037405,117.06133147580016,117.41674041748047,8699700.0,373.03795501043555,376.9966386346585,367.69830322265625,367.69830322265625,595051.0,488.1300048828125,497.239990234375,486.2200012207031,490.42999267578125,3508200.0,281.0994219665442,290.8078096953392,281.0716848445628,288.26513671875,3497300.0,32.26400232343248,32.34756390997075,32.05973988038432,32.23150634765625,2791800.0
2020-10-01,214.3000030517578,214.38999938964844,210.6199951171875,212.02000427246094,4758500.0,334.010009765625,343.2699890136719,332.6199951171875,341.04998779296875,1715900.0,199.25999450683594,201.27000427246094,196.2209930419922,196.94000244140625,7268900.0,119.46504555623622,119.46504555623622,117.20162979371459,118.44557189941406,5637200.0,372.11733906930067,378.561726241043,371.93320248341723,377.1807861328125,522770.0,497.42999267578125,501.5,495.760009765625,499.510009765625,2264600.0,289.3191613496449,291.4087849550912,285.84262541494917,289.46710205078125,2731200.0,32.49611038593609,32.50539343051372,32.06437620627971,32.1479377746582,1816400.0
2020-10-02,209.83999633789062,213.67999267578125,209.52999877929688,211.17999267578125,4420000.0,333.0,339.260009765625,327.7300109863281,332.6700134277344,1848400.0,192.72999572753906,196.2100067138672,189.25,191.91000366210938,6546400.0,116.30374886248195,118.59522228914784,115.59292378269319,118.44557189941406,7491100.0,372.34749881754357,375.2934875488281,370.09195205075656,375.2934875488281,369092.0,487.989990234375,496.7799987792969,478.6400146484375,478.989990234375,2780900.0,288.5702380251532,293.46142352694676,285.11218401200404,288.45928955078125,2338000.0,31.86940684625449,32.027243428594375,31.730136356828737,31.87405014038086,1602800.0
2020-10-05,213.08999633789062,213.89999389648438,212.0500030517578,212.36000061035156,3648500.0,334.0,337.9700012207031,327.0299987792969,337.8699951171875,1397600.0,193.5500030517578,196.91000366210938,192.16000366210938,196.85000610351562,5024100.0,118.84772694240078,120.18519673232164,118.2678424904744,119.63337707519531,8270300.0,377.45694805864406,381.23152315829,376.44425306674435,379.8045349121094,360824.0,483.25,486.69000244140625,478.989990234375,486.4700012207031,1984100.0,291.3163424007478,294.4137858336675,289.5133449380138,294.16412353515625,1638600.0,32.1943634275473,32.60752801919944,32.166510749124335,32.551822662353516,1350000.0
2020-10-06,212.64999389648438,213.47999572753906,209.64999389648438,210.25999450683594,5313600.0,335.6600036621094,339.489990234375,327.3900146484375,329.2900085449219,1575500.0,196.1300048828125,197.3699951171875,190.8800048828125,191.66000366210938,5921800.0,120.50319198997289,121.99966706104809,119.034781713451,119.39019775390625,5978000.0,379.71252051696234,381.23154906037087,375.10938669130053,378.5617370605469,298711.0,485.0,491.510009765625,477.5,478.9800109863281,2041500.0,294.9038405462905,296.15203922852874,289.8554587072006,290.74310302734375,2434400.0,32.32435208912358,32.380060995991144,32.069027568354564,32.10616683959961,1929400.0
2020-10-07,212.3300018310547,214.6699981689453,211.36000061035156,213.2899932861328,3758500.0,333.3800048828125,339.20001220703125,333.1000061035156,338.9100036621094,1225800.0,193.91000366210938,195.7100067138672,193.3300018310547,194.61000061035156,4228700.0,120.09165859993396,121.97160733848746,119.95137030815104,121.64424896240234,4390500.0,380.21887125304323,383.48708517944675,375.0173354130726,378.1474609375,339680.0,484.3500061035156,493.9800109863281,481.42999267578125,493.1499938964844,2025800.0,292.009757878657,300.25724692137146,292.009757878657,298.8056335449219,2596600.0,32.03188290967866,32.10616143967586,31.72548928613305,31.883329391479492,1644800.0
2020-10-08,214.38999938964844,215.69000244140625,213.44000244140625,215.14999389648438,3611100.0,343.8999938964844,343.94000244140625,337.1700134277344,337.94000244140625,1077500.0,196.75,196.8699951171875,192.6699981689453,193.05999755859375,5582600.0,121.96225789990007,122.45796227745204,121.12984731576137,121.3169174194336,3595600.0,379.8045418989634,381.5537551422855,373.77444812424073,374.87921142578125,295725.0,499.04998779296875,499.489990234375,487.55999755859375,490.8399963378906,1590700.0,299.04605661945277,300.8213169763237,296.7900101031489,298.10296630859375,2056700.0,31.98545761903884,33.336365495884266,31.943675064359745,33.071754455566406,4430200.0
2020-10-09,215.8800048828125,216.2899932861328,214.16000366210938,215.67999267578125,3090700.0,340.80999755859375,349.3500061035156,338.3999938964844,346.4599914550781,1726000.0,194.36000061035156,197.35000610351562,192.60000610351562,197.27000427246094,7082400.0,121.57880642862493,122.70115576718965,120.96150929740818,122.5047378540039,4293400.0,375.6617881587733,379.2062072753906,373.8665825951145,379.2062072753906,275802.0,491.7699890136719,502.1700134277344,491.17999267578125,502.1600036621094,1853800.0,300.1833786503023,303.4287632947177,299.4991774360557,303.1236267089844,2028900.0,33.238876852826245,33.568479822621505,33.141388949799044,33.45706558227539,2623000.0
2020-10-12,216.74000549316406,217.42999267578125,215.1199951171875,216.41000366210938,3902000.0,351.20001220703125,351.54998779296875,342.8299865722656,348.0,1236500.0,199.8699951171875,204.0800018310547,196.6320037841797,201.50999450683594,10603200.0,122.70113761577643,122.8414259105516,120.89601401815305,121.08308410644531,5136500.0,379.9426569870077,385.32830080015884,378.92996198019966,385.0521240234375,340973.0,508.260009765625,516.0,499.5400085449219,510.8900146484375,3149700.0,304.30703396139535,308.4122964606993,304.2053406075738,305.09295654296875,2424200.0,34.14413214092713,34.264829441117236,33.907373750592946,34.17662811279297,2062000.0
2020-10-13,215.75999450683594,216.3800048828125,212.0,212.30999755859375,4848700.0,350.0,359.239990234375,348.20001220703125,356.2900085449219,1402000.0,202.44000244140625,209.02000427246094,200.11000061035156,207.74000549316406,8145300.0,119.76432308053475,121.46654965244689,119.68014296370873,120.83990478515625,4245000.0,384.36167368577065,385.1902321536981,381.23154830954513,383.67120361328125,268226.0,512.1900024414062,519.5999755859375,511.8999938964844,514.3099975585938,2438100.0,303.733816738553,308.5417910299645,303.0033683044428,306.4336853027344,2713500.0,33.874882219328015,34.25090759189607,33.73097197388508,33.97237014770508,2577800.0
2020-10-14,212.02000427246094,212.35000610351562,210.5399932861328,210.91000366210938,5026300.0,358.8900146484375,358.8900146484375,346.30999755859375,352.07000732421875,1127800.0,208.20399475097656,208.947998046875,200.5,203.60000610351562,8588100.0,121.14856085550988,121.2140382480705,118.7916244736267,119.39956665039062,3586600.0,383.67120135011777,384.4076915183091,376.9506372556498,379.48236083984375,329409.0,514.3400268554688,516.9500122070312,501.6000061035156,506.30999755859375,2032900.0,297.7886200451557,305.647791072639,296.05960693379865,297.585205078125,4455400.0,33.549921351011626,33.61027355519324,33.13675667808898,33.29924011230469,1431400.0
2020-10-15,209.27000427246094,211.99000549316406,208.22000122070312,211.64999389648438,3063200.0,345.1199951171875,354.7300109863281,345.0,353.6099853515625,761800.0,199.99000549316406,203.47999572753906,198.1280059814453,203.13999938964844,7626700.0,118.2959036069914,120.74637470229224,117.94984250577156,120.65283966064453,4235800.0,376.49031353934157,376.6284019301736,368.2046729458436,371.0125732421875,542296.0,499.260009765625,502.5,491.8500061035156,501.1499938964844,2042800.0,294.81127753347107,302.31909026120996,292.4812472270708,300.10003662109375,3172200.0,32.74679677553339,32.9278462593673,32.51003839598324,32.76072311401367,1790000.0
2020-10-16,211.83999633789062,213.8300018310547,211.80999755859375,211.91000366210938,3630400.0,356.1499938964844,358.57000732421875,348.2900085449219,349.95001220703125,868900.0,204.44000244140625,207.47000122070312,202.22000122070312,204.4499969482422,9662200.0,121.12985548456618,121.76586248276362,119.29668822509211,119.71756744384766,6010900.0,388.9187968212381,401.16312183179963,388.9187968212381,398.2631530761719,904898.0,504.0,510.3399963378906,500.70001220703125,502.82000732421875,2441200.0,300.92302645316994,307.2935915448877,300.2480804147157,305.0282897949219,3293300.0,32.718949973818965,33.094975347488834,32.67252411482129,32.96963119506836,1229600.0
2020-10-19,212.16000366210938,212.32000732421875,208.1999969482422,208.99000549316406,3410900.0,351.0,352.30999755859375,336.04998779296875,336.4599914550781,1367200.0,205.52000427246094,207.22999572753906,199.10000610351562,200.05999755859375,6566700.0,120.7463860449407,121.38237871926931,118.82903168259948,119.18444061279297,5160800.0,402.03771871071206,405.3519525818539,397.02029161336264,397.9869384765625,350404.0,507.75,507.75,493.20001220703125,495.20001220703125,1931400.0,303.7708964599668,305.8420105521935,297.7794229858369,299.7765808105469,2482100.0,33.36886400609876,33.37815059308814,32.7978628690838,32.858211517333984,1564800.0
2020-10-20,209.6300048828125,211.4499969482422,209.41000366210938,210.05999755859375,3888500.0,338.260009765625,338.6300048828125,329.8800048828125,330.0400085449219,1276800.0,201.13999938964844,205.47000122070312,200.30999755859375,201.9600067138672,4867700.0,119.7175738277043,121.49462585563052,119.45569277667195,120.17587280273438,3799200.0,395.77744501262276,400.8408922758799,394.8568182374851,396.05364990234375,379163.0,495.25,500.1700134277344,491.9100036621094,494.5799865722656,1453900.0,301.99551113291875,303.8447274432954,298.907323280606,299.02752685546875,1988600.0,33.396720718592405,33.443143028839444,33.01140881413104,33.07640075683594,2291800.0
2020-10-21,208.97000122070312,211.3800048828125,208.61000061035156,210.17999267578125,3192000.0,331.1600036621094,336.6600036621094,325.1600036621094,325.5,1623700.0,208.3000030517578,215.8300018310547,206.02000427246094,213.07000732421875,17247200.0,120.1852071437026,122.87885682008934,120.13843961737318,121.05502319335938,4916300.0,397.2504772384373,397.29649734182766,388.7346790589343,393.8441467285156,428130.0,492.04998779296875,499.80999755859375,490.57000732421875,495.9599914550781,1369700.0,299.0276289579678,301.87541063292554,297.8903503807157,298.4543762207031,2139000.0,33.108901523776034,33.20638945195382,32.83964712683031,32.89071273803711,1743000.0
2020-10-22,209.6300048828125,211.77999877929688,209.22999572753906,211.61000061035156,2949900.0,326.5299987792969,327.3699951171875,316.4800109863281,325.6700134277344,1847000.0,211.89999389648438,212.33999633789062,202.13999938964844,203.92999267578125,12398300.0,121.21402055731978,121.83130330515979,120.52189835950698,121.60684204101562,2869900.0,390.161594706522,396.42187329193007,384.8219709411515,393.291748046875,428472.0,496.7200012207031,496.8599853515625,479.3999938964844,483.6000061035156,2613700.0,298.0198111983342,303.32705482906545,297.9550818328834,301.1727294921875,2100600.0,33.00676759710259,33.020693936873315,32.66323822950797,32.90463638305664,1671600.0
2020-10-23,212.42999267578125,213.8699951171875,211.72999572753906,212.7100067138672,2830800.0,327.010009765625,334.19000244140625,322.82000732421875,333.9200134277344,1164100.0,206.24000549316406,206.24000549316406,201.2100067138672,203.0399932861328,6644700.0,121.5881441831665,122.14932594182063,120.32549236191717,121.57879638671875,4046300.0,390.16164580647717,394.8108282325001,388.50452872303043,394.0282897949219,371843.0,486.4100036621094,488.510009765625,479.510009765625,488.5,1899300.0,304.34403801100507,310.3447361900258,303.39169269520113,305.67547607421875,2349500.0,32.876784654068224,33.043907819739836,32.70037844221289,32.83964538574219,2351400.0
2020-10-26,209.63999938964844,210.25999450683594,207.0,208.49000549316406,4714100.0,336.1000061035156,340.8500061035156,325.6499938964844,331.6000061035156,1416700.0,200.66000366210938,203.88999938964844,195.0500030517578,197.22000122070312,7716000.0,120.70896864629822,121.23273068737224,118.48297283601102,120.06361389160156,5422500.0,389.5171742115477,392.41714278550705,387.3536957818231,388.2743225097656,398248.0,480.8800048828125,488.7799987792969,470.1300048828125,475.20001220703125,2337400.0,301.71824265082967,303.04042599066884,294.5247898841325,298.7040100097656,2408500.0,32.47290035469253,32.70965874315603,32.1247277123972,32.33363342285156,1300200.0
2020-10-27,208.0,208.47999572753906,206.5800018310547,206.8800048828125,3037800.0,332.8800048828125,337.2900085449219,330.510009765625,333.80999755859375,891700.0,198.7899932861328,201.32000732421875,197.72000122070312,200.42999267578125,4754400.0,120.44707350254365,121.11113804411133,119.62401794368996,119.70819091796875,2985700.0,386.6172177566188,387.4457762186797,382.24424066181496,385.6045227050781,542810.0,479.7799987792969,481.8900146484375,473.4700012207031,478.55999755859375,1896500.0,298.70399261548135,299.11082257586594,295.34765955071333,296.34625244140625,2427700.0,32.22685824711588,32.27792385026195,31.516586638369024,31.5444393157959,2444200.0
2020-10-28,202.67999267578125,203.8800048828125,199.7899932861328,200.6999969482422,7533600.0,330.3900146484375,333.0,326.260009765625,329.510009765625,1088500.0,196.9600067138672,198.38999938964844,191.5,192.30999755859375,8050000.0,117.17356209670231,118.22109332797491,113.2079198727148,114.18062591552734,8618300.0,377.917280477378,381.13947409898776,364.844369403013,370.23004150390625,834554.0,469.1700134277344,470.9700012207031,455.8800048828125,456.9700012207031,2677300.0,289.70750775989507,293.8497631239112,284.26157951675503,284.77935791015625,3301400.0,31.196268514572584,31.256620708272056,30.713472215749228,30.894521713256836,3041400.0
2020-10-29,200.02999877929688,202.9600067138672,197.80999755859375,201.50999450683594,5224400.0,332.9800109863281,335.20001220703125,326.4200134277344,330.1499938964844,803400.0,194.0800018310547,197.58999633789062,192.30999755859375,195.0399932861328,7627100.0,114.36768432503922,116.15409827718572,113.31080527321387,114.91015625,4947000.0,366.40946035881353,374.7411215233249,365.4888335739924,371.74908447265625,590020.0,459.32000732421875,464.7300109863281,457.2799987792969,461.1099853515625,2125300.0,283.4756476459515,286.14777910476533,278.73240268051734,280.7850341796875,3279200.0,31.200908269722103,31.214834607674717,30.694899101203674,30.792387008666992,2679000.0
2020-10-30,200.50999450683594,202.27000427246094,198.6999969482422,201.89999389648438,5754000.0,326.69000244140625,328.6700134277344,314.6300048828125,319.2900085449219,1398200.0,193.2899932861328,195.3300018310547,182.9199981689453,186.1300048828125,12029700.0,115.65837215159279,115.65837215159279,111.1128461722721,112.31002044677734,7791600.0,365.9951564439538,373.6823954931364,365.9951564439538,370.3681335449219,547480.0,458.32000732421875,459.5,442.510009765625,447.1000061035156,3127000.0,280.36897407762115,284.01193289547444,277.0126415642909,282.1349792480469,3556800.0,30.147111108190014,30.40243559977657,29.348634576663162,29.65966796875,3884800.0
2020-11-02,204.83999633789062,206.17999267578125,203.05999755859375,204.30999755859375,5937500.0,321.0199890136719,324.2300109863281,307.80999755859375,315.5,1327300.0,189.00999450683594,192.7050018310547,185.0500030517578,187.75999450683594,14386000.0,114.45185543830158,116.0699090173901,113.26402882936752,114.4705581665039,4740400.0,370.36807419063933,376.62835199963195,367.74431082677563,373.4521789550781,483742.0,451.0,456.19000244140625,438.94000244140625,444.94000244140625,2479000.0,289.0695478395756,289.0695478395756,284.1875890054075,288.57025146484375,4519000.0,30.03569363544983,30.328160939028397,29.91035303519865,30.18889045715332,2748600.0
2020-11-03,206.92999267578125,209.8000030517578,206.36000061035156,206.6300048828125,5469900.0,317.5,328.8599853515625,312.04998779296875,327.1300048828125,1196400.0,177.94000244140625,188.75,174.80999755859375,179.80999755859375,31656000.0,115.98574110136015,117.37932632425938,115.21880076857478,116.52820587158203,3490900.0,376.99662885059143,377.8251872509839,374.6490420335966,376.49029541015625,471809.0,448.989990234375,457.8399963378906,445.6700134277344,454.0199890136719,1758600.0,293.53540943030805,301.8291473292757,291.2701077213752,297.1228942871094,4043900.0,30.50456408632983,30.611338583961953,30.263165955998037,30.29566192626953,1999400.0
2020-11-04,206.58999633789062,210.14999389648438,204.77999877929688,206.1699981689453,5974400.0,336.75,342.25,331.0799865722656,340.17999267578125,1381500.0,186.75999450683594,195.0,184.11000061035156,194.2899932861328,16107000.0,117.22032328131688,120.58737095117549,117.15485302888722,119.10025787353516,5061800.0,370.782415069896,388.4124113095291,370.0919450232109,388.3203430175781,528473.0,477.92999267578125,494.94000244140625,474.4700012207031,487.2300109863281,4524300.0,319.20245950528874,333.26574058460267,315.4208158217273,327.82904052734375,10344900.0,31.57693070432058,32.77928853782711,31.50729902085826,32.482181549072266,4789400.0
2020-11-05,208.69000244140625,210.86000061035156,206.97000122070312,207.4499969482422,5933800.0,345.2099914550781,348.510009765625,338.25,347.17999267578125,1187500.0,202.3000030517578,204.9199981689453,199.3699951171875,204.55999755859375,15188500.0,120.83057683508842,121.97163611561541,120.14781653491968,121.30757141113281,3940000.0,392.4170996191574,402.6820808874969,391.4504528992693,402.08367919921875,672597.0,499.2699890136719,502.5299987792969,489.79998779296875,496.4700012207031,2401000.0,331.0745078100532,333.7651214064217,323.3170304636318,327.6811828613281,4786500.0,33.27601910726405,33.3827936059732,33.02069109413031,33.22031021118164,2710200.0
