Ticker,ZM,ZM,ZM,ZM,ZM,EBAY,EBAY,EBAY,EBAY,EBAY,TSLA,TSLA,TSLA,TSLA,TSLA,DOCU,DOCU,DOCU,DOCU,DOCU,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,PANW,PANW,PANW,PANW,PANW,BABA,BABA,BABA,BABA,BABA,NVDA,NVDA,NVDA,NVDA,NVDA,MSFT,MSFT,MSFT,MSFT,MSFT,WMT,WMT,WMT,WMT,WMT,MA,MA,MA,MA,MA,V,V,V,V,V,AAPL,AAPL,AAPL,AAPL,AAPL,MSTR,MSTR,MSTR,MSTR,MSTR,UNH,UNH,UNH,UNH,UNH,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,68.80000305175781,69.23500061035156,68.0199966430664,68.72000122070312,1315500,33.00901216506232,33.0906055774238,32.7642319279779,32.90928649902344,4979300,28.299999237060547,28.713333129882812,28.11400032043457,28.68400001525879,142981500,74.30999755859375,76.83000183105469,74.11000061035156,75.9000015258789,2043300,93.75,94.90049743652344,93.2074966430664,94.90049743652344,80580000,205.483255773762,208.5046232125284,205.0062009498093,208.49468994140625,12077100,38.87333297729492,39.323333740234375,38.82500076293945,39.23500061035156,5671800,205.7039460799515,208.9139053771762,205.64695220643736,208.7144775390625,15873500,5.942537823696139,5.971410274505615,5.8920109160937795,5.971410274505615,237536000,151.04082551521063,152.89577671233235,150.61276208742146,152.7911376953125,22622100,36.483541229301,36.79969589123387,36.43442999602562,36.50809860229492,20294700,290.88907938862894,293.8612940916033,289.9596676914634,293.72576904296875,3272400,181.513072563879,183.56829936017485,181.2441654805758,183.54908752441406,8733000,71.54588227171874,72.59888386623527,71.29229630932706,72.53850555419922,135480400,14.284000396728516,14.48900032043457,14.272000312805176,14.430999755859375,276000,268.37751566146494,269.94772328543996,264.55241734247625,267.0263977050781,2543400,66.95867127115037,67.96522521972656,66.86332820436425,67.96522521972656,27278000
2020-01-03,67.62000274658203,68.68000030517578,67.0999984741211,67.27999877929688,1127900,32.56477919537669,32.727966013081414,32.43785688346715,32.601043701171875,3960900,29.366666793823242,30.266666412353516,29.128000259399414,29.534000396728516,266677500,74.87000274658203,75.80999755859375,73.68000030517578,75.55999755859375,1255500,93.2249984741211,94.30999755859375,93.2249984741211,93.74849700927734,75288000,205.94043338794853,209.1108755558181,205.6820166991645,207.3914794921875,11188400,38.823333740234375,39.49833297729492,38.823333740234375,39.4716682434082,4459200,205.4665205702207,207.22630240410257,205.1436132545173,206.0838165283203,8604500,5.851688071391556,5.9196385190543355,5.826797767959651,5.875831604003906,205384000,150.6032449166099,152.15378632137134,150.35590842973784,150.88861083984375,21116200,36.30244590076934,36.46206005472079,36.09372402278697,36.18580627441406,16197600,289.9209741631287,292.78670741078855,289.08838283872655,290.8600769042969,2501300,180.94644726562944,183.39543608662422,180.47585254451428,182.0893096923828,4899700,71.76566667933918,72.59405542623057,71.60868452797844,71.83329010009766,146322800,14.302000045776367,14.48900032043457,14.279999732971191,14.357000350952148,585000,262.2519235415557,266.46045758783816,259.5953492835853,264.3242492675781,2711400,66.9383158243975,68.21699501628234,66.90454453964605,67.60968017578125,23408000
2020-01-06,66.62999725341797,70.49500274658203,65.81199645996094,70.31999969482422,3151600,32.4378662109375,32.47413072716051,32.147756997902675,32.4378662109375,5866000,29.364667892456055,30.104000091552734,29.333332061767578,30.1026668548584,151995000,74.37999725341797,75.45999908447266,73.72000122070312,75.38999938964844,2271300,93.0,95.18450164794922,93.0,95.14399719238281,81236000,205.43357884053248,211.47632946439103,205.25468895133676,211.2974395751953,17058900,39.391666412353516,40.09000015258789,39.28499984741211,40.043331146240234,6685200,204.07996181924173,206.2357735674345,203.32020290667376,205.74192810058594,11885500,5.78249329637556,5.9056995619617005,5.756358691523111,5.900472640991211,262636000,149.42362925579263,151.34517474843884,148.88140515282404,151.27857971191406,20813700,36.0354019342209,36.247197432795545,35.84202710096164,36.11214065551758,19336500,287.88780316861005,291.7313429396175,286.59049142199683,291.6345520019531,3307200,180.55272448300457,181.71479899806548,179.74600306086683,181.69558715820312,10109500,70.95418053006813,72.4443131708714,70.70300468370534,72.40567016601562,118387200,14.324999809265137,14.545999526977539,14.324999809265137,14.425000190734863,327000,262.9182966260568,266.25955332219195,262.20622735375423,266.15911865234375,3079100,67.11856919518195,69.4370812039188,67.08729078696965,69.41175842285156,46768000
2020-01-07,70.29000091552734,72.83899688720703,69.37000274658203,71.9000015258789,6985400,32.33813744449459,32.36533755826187,32.04802825905507,32.292808532714844,6867400,30.760000228881836,31.441999435424805,30.224000930786133,31.270666122436523,268231500,75.66999816894531,75.66999816894531,74.01000213623047,75.23999786376953,2289200,95.2249984741211,95.69450378417969,94.60199737548828,95.34300231933594,80898000,211.51607306559464,213.26528420125555,210.45262160623358,211.7545928955078,14912400,40.043331146240234,40.41666793823242,39.88833236694336,40.27333450317383,6769800,206.69163589897454,207.9262423968381,205.7894284744116,206.68214416503906,9388000,5.928847472247913,6.017705602199702,5.883796256515214,5.971907615661621,314856000,151.55448674061407,151.88741845287856,149.65197004750095,149.8992919921875,21634100,35.99243858906292,36.072243925537364,35.667077020084996,35.7775764465332,20540700,292.1282341932663,293.716007106386,290.32749761885583,290.64697265625,3182000,182.0796740242931,182.56948052077462,181.1289007628127,181.21533203125,4392300,72.41536021481039,72.67136376993946,71.84539226049357,72.06517028808594,108872000,14.399999618530273,14.536999702453613,14.324000358581543,14.38700008392334,349000,265.3831813724908,266.1043608472324,262.5348762670609,264.55242919921875,2492900,69.54334890156011,69.69430813422605,69.1013974302101,69.27767944335938,34330000
2020-01-08,71.80999755859375,73.29000091552734,71.02999877929688,72.55000305175781,2482300,32.37440296064212,32.709844526631954,32.24748062037544,32.27467727661133,6072600,31.579999923706055,33.232666015625,31.215333938598633,32.80933380126953,467164500,75.12999725341797,76.9000015258789,74.80999755859375,76.2699966430664,3421300,94.9020004272461,95.55000305175781,94.3219985961914,94.59850311279297,70160000,211.69496771917474,214.91512198342505,211.3073578215122,213.9013671875,13475000,39.66666793823242,39.959999084472656,39.46333312988281,39.76166534423828,6314400,205.70394110817188,209.55019423364737,205.43802766965,207.03350830078125,11959100,5.9676755712096945,6.024425398714708,5.927602515447526,5.983107566833496,277108000,151.18347838942788,152.96234132463985,150.25124929659466,152.2869415283203,27746500,35.69776761956069,35.829754301170354,35.507462875245885,35.6547966003418,17627400,291.58738339019436,297.56882523532033,291.32564593969835,295.7753601074219,3224400,181.98368068791353,184.87443937346418,181.32101152156912,184.31741333007812,5712000,71.76810120120939,73.52631792855652,71.76810120120939,73.22442626953125,132079200,14.395000457763672,14.54699993133545,14.206999778747559,14.371000289916992,395000,266.11347789940464,271.48139745148256,264.7806360338326,270.1302795410156,3379200,69.26328874755316,70.10895763815583,69.15454170506581,69.77079010009766,35314000
2020-01-09,73.98999786376953,74.0,71.3499984741211,72.62000274658203,2772000,31.85763922581982,32.13868396347918,31.70352026084041,31.893903732299805,10787300,33.13999938964844,33.253334045410156,31.524667739868164,32.089332580566406,426606000,76.48999786376953,77.01000213623047,75.52999877929688,75.80000305175781,1849700,95.49449920654297,95.89099884033203,94.79000091552734,95.05249786376953,63346000,216.20714065859832,217.04200556180393,214.95486605173915,216.96249389648438,12642800,39.86333465576172,40.15833282470703,39.64666748046875,40.01166534423828,4507200,210.35743861498796,211.85795842621891,209.71165298268866,210.62335205078125,13122500,6.069477028787541,6.1212487048790996,5.995055363091682,6.048818111419678,255112000,153.95168425767392,154.31316716090495,153.18116713451627,154.1894989013672,21385000,35.65171829783654,36.02619099066144,35.630231036807416,36.02312088012695,16691100,298.8581609199342,301.43686795784174,298.6060977284083,299.6531066894531,3292600,185.35459941355717,186.23815325845905,184.89361798455084,185.59469604492188,6748000,74.20253438813242,74.97296230565743,73.9513658951312,74.77975463867188,170108400,14.444999694824219,14.531999588012695,14.291000366210938,14.350000381469727,642000,268.6604680454899,271.3170412324014,268.14010231757703,268.5965576171875,2838200,70.60949659555637,70.94468628827275,70.0275120595761,70.50323486328125,33200000
2020-01-10,73.08000183105469,73.80000305175781,72.25,73.08999633789062,1655100,31.921102039552334,31.939234293733318,31.540335076873237,31.630992889404297,5664400,32.11933135986328,32.3293342590332,31.579999923706055,31.876667022705078,194392500,75.55000305175781,75.8499984741211,74.36000061035156,74.83000183105469,2317300,95.26850128173828,95.34700012207031,94.0,94.15799713134766,57074000,217.8569679090441,218.5328094639806,216.08787510640607,216.7239532470703,12119400,40.04999923706055,40.436668395996094,39.54666519165039,39.64500045776367,5263200,212.6367073214513,214.59309121814218,210.89022839675087,212.5702362060547,12296000,6.156095965769185,6.186461959258033,6.066989057902304,6.081176280975342,316296000,154.88391673930064,155.26441433524994,153.323838856771,153.47604370117188,20725900,35.98629358283304,36.01698766573094,35.59954041035178,35.72231674194336,18164400,302.0573554921231,302.41607225673687,299.3041562482699,301.659912109375,2948000,185.8348229623784,186.86244374617502,185.46027274258125,186.09413146972656,6586400,75.01402769601006,75.51396196419593,74.44647000292952,74.94881439208984,140644800,14.413999557495117,14.515999794006348,14.21500015258789,14.23900032043457,411000,270.28550654262705,270.28550654262705,266.7616563766399,269.4273681640625,2477900,70.98391800569446,71.25554310798687,70.49379866523805,70.95858764648438,26258000
2020-01-13,73.88999938964844,75.58000183105469,73.80000305175781,74.02999877929688,3347100,31.59474057868286,31.631005101045314,31.331831437493076,31.485950469970703,7987600,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,397764000,73.69000244140625,74.83000183105469,72.81300354003906,74.1500015258789,1617100,94.56549835205078,94.9000015258789,94.04000091552734,94.56500244140625,55616000,218.25452497385686,220.6099992184627,217.86691509606982,220.5503692626953,14463400,39.80833435058594,40.28499984741211,39.80833435058594,40.1533317565918,5469600,217.29970752276512,219.51249858005286,215.61874333927784,218.8856964111328,17544800,6.1643088762984775,6.296973440866973,6.141658411841688,6.271834373474121,319840000,153.875509968984,155.34996297431366,153.3998809037194,155.32142639160156,21626500,35.7223257387863,35.7745070979399,35.41231472089723,35.56885528564453,18337800,303.68596979885984,305.9932355475384,303.3369569502529,305.57635498046875,3236400,186.73754181049287,187.8515935983638,186.5838764629933,187.59228515625,11290500,75.26519625077637,76.57661149006776,75.1468497409281,76.55004119873047,121532000,14.251999855041504,14.531000137329102,14.251999855041504,14.458999633789062,490000,268.7335566506603,268.8066051185858,260.1978348156178,260.95556640625,6994900,71.27093190331932,71.5802987088555,70.78032005165358,71.50830078125,30730000
